0MIN_area 0MIN_circumference 0MIN_foot 0MIN_head_width 0MIN_length 0MIN_length_area_ratio 0MIN_length_width_ratio 0MIN_max_width 0MIN_max_width_location 0MIN_neck_width 0MIN_width_length_ratio 0MIN_x_m 0MIN_y_m 10_MIN_area 10_MIN_circumference 10_MIN_foot 10_MIN_head_width 10_MIN_length 10_MIN_length_area_ratio 10_MIN_length_width_ratio 10_MIN_max_width 10_MIN_max_width_location 10_MIN_neck_width 10_MIN_width_length_ratio 10_MIN_x_m 10_MIN_y_m 40_MIN_area 40_MIN_circumference 40_MIN_foot 40_MIN_head_width 40_MIN_length 40_MIN_length_area_ratio 40_MIN_length_width_ratio 40_MIN_max_width 40_MIN_max_width_location 40_MIN_neck_width 40_MIN_width_length_ratio 40_MIN_x_m 40_MIN_y_m animal_id group_id nencki_id source0 source10 source40 unique_id
0.7867199776 4.0217073476 0.9521029356 0.8544588931 0.98 1.2456782945 1.1469246887 0.9521029356 0.6428571429 0.7981227976 0.8718968297 884.568965517 345.75862069 0.5652985676 3.1702774413 0.8193113824 0.4096556912 0.852047514 1.5072522078 2.0799113311 0.7823208785 0.9166666667 0.4096556912 0.4807897265 871.57480315 382.440944882 1.0006517781 5.8706394378 1.9072108456 0.8658521814 1.0205155533 1.0198508369 1.1786256075 1.730858725 0.9285714286 0.8658521814 0.8484458454 914.54185022 373.986784141 18 f 120 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-120-f
0.2276924668 4.3092796406 1.0040922252 0.4695742753 0.63 2.7668899584 1.3416407865 0.4695742753 0.2222222222 0.3742460151 0.7453559925 911.481481481 199.407407407 0.263472207 2.4934979493 0.2654745308 0.4531344374 0.726938584 2.7590712208 1.604244842 0.4531344374 0.3 0.2867855978 0.623346246 901.981481481 227.888888889 0.32585 2.6239696962 0.91 0.63 0.42 1.2889366273 0.6666666667 0.7 0.5 0.63 1.5 943.14516129 217.35483871 18 f 121 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-121-f
0.4656006931 3.1269977408 0.7246260341 0.5643580424 0.91 1.9544644447 1.6124515497 0.5643580424 0.2307692308 0.4695742753 0.6201736729 897.314814815 323.944444444 0.2873624054 2.9341207535 0.5477879386 0.8357199976 1.2416646597 4.3209015386 1.4857424296 0.8357199976 0.0909090909 0.5862254481 0.6730641732 880.577464789 372.211267606 0.5508970729 3.1521291983 0.3721532805 0.7399337374 1.1748792815 2.1326656816 1.5878168842 0.7399337374 0.4285714286 0.2321637353 0.629795545 930.446280992 339.826446281 18 f 259 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-259-f
1.0920006642 4.4827781567 1.2894807977 1.1221853679 1.1959026594 1.0951482894 1.0656908329 1.1973279967 0.8823529412 1.1221853679 0.9383584518 913.764957265 169.337606838 1.2898452618 4.8228981282 0.9126883367 1.142293938 1.3479241915 1.0450278273 1.180015184 1.142293938 0.3157894737 0.7714983513 0.8474467224 907.703971119 192.505415162 1.4114469639 5.1556350282 1.3318408313 1.1915790619 1.33 0.9422954132 1.1161659704 1.1915790619 0.3157894737 1.0523307465 0.8959241067 951.496598639 189.649659864 18 f 238 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-238-f
0.4264382224 3.4147809738 0.9636173841 0.5939696962 0.63 1.4773534992 1.0606601718 0.9948869282 0.8888888889 0.5939696962 0.9428090416 904.857142857 311.826530612 0.4061224164 2.7478752627 0.6191884605 0.5643580424 0.7751311175 1.9086144628 1.3734740348 0.5643580424 0.5454545455 0.4695742753 0.7280807461 890.948979592 350.448979592 0.4531070777 3.3790115379 1.0119782606 0.8163332653 0.56 1.2359109526 0.6859943406 0.9126883367 0.75 0.8163332653 1.4577379737 946.104761905 328.276190476 18 f 258 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-258-f
0.5285757893 3.6283121348 0.7826237921 0.5785660098 0.9265189048 1.7528591426 1.6014056979 0.5785660098 0.3076923077 0.4695742753 0.6244513813 927.222222222 331.068376068 0.4629361572 3.2979896557 0.6021627687 0.6538385362 0.9984243299 2.1567214278 1.5270197069 0.6538385362 0.5714285714 0.4482186966 0.6548703959 920.91509434 361.150943396 0.9986756912 6.9782951914 0.4623892739 0.6260990337 2.24 2.2429703853 3.577708764 0.6260990337 0.1875 0.2886173938 0.2795084972 970.770642202 358.71559633 18 f 125 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-125-f
0.7325169638 4.6781729849 1.0999832845 0.753923073 1.4 1.9112185373 1.8569533818 0.753923073 0.5 0.3769615365 0.5385164807 924.387878788 201.721212121 0.8118261661 4.7462435241 0.7639736253 0.849184826 1.4171653172 1.7456511952 1.6688537923 0.849184826 0.2 0.2795650518 0.5992136667 916.740331492 234.70718232 0.6468 4.1297713712 0.8658521814 0.63 1.05 1.6233766234 1.6666666667 0.77 0.9333333333 0.49 0.6 962.896551724 222.524137931 18 f 239 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-239-f
0.1430971993 2.4896071985 0.4161507109 0.21 0.5676286314 3.966734738 2.7029934829 0.2117597982 0.625 0.21 0.3699601965 NaN NaN 0.2199892542 2.5226155141 0.3957277959 0.3522312159 0.7812283299 3.5512113197 2.2179417795 0.3522312159 0.4545454545 0.2839603204 0.4508684625 NaN NaN 0.147 2.1339696962 0.3959797975 0.28 0.49 3.3333333333 1.75 0.28 0 0.21 0.5714285714 NaN NaN 18 f 127 NaN NaN NaN 00-018-127-f
0.5058641913 2.706178863 0.7069653457 1.088944443 0.49 0.9686394263 0.4499770426 1.088944443 0.2857142857 1.088944443 2.222335598 928.522123894 259.513274336 0.2311321795 3.4840909523 0.6163141178 0.307916093 0.8516233206 3.6845727076 2.7657642452 0.307916093 0.1666666667 0.2356790555 0.3615637167 919.883333333 277.766666667 0.269285878 2.1779770871 0.7917415522 0.3589734427 0.63 2.3395211241 1.7550044796 0.6458346659 0.8888888889 0.3589734427 0.5697991154 962.609375 292.359375 18 f 256 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-256-f
0.2043747576 2.051875563 0.7330043623 0.35 0.98 4.7951127201 2.8 0.35 0.2857142857 0.3130495169 0.3571428571 919.326530612 269.530612245 1.0498803512 5.0438885704 0.5877532036 0.8964373932 1.6528866609 1.5743571723 1.8438394844 0.8998158088 0.652173913 0.07 0.5423465592 914.024691358 286.670781893 0.6656640568 4.2626353194 0.3820201869 0.5707367033 1.05 1.5773722333 1.8397274853 0.8257750528 0.6666666667 0.5707367033 0.5435587651 961.627586207 278.44137931 18 f 257 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-257-f
0.3481960464 2.7589139653 0.6640783086 0.5072479828 0.6866043017 1.9718899994 1.353587052 0.5072479828 0.4 0.4501368011 0.7387777524 937.265822785 240.746835443 0.107858855 1.4778660508 0.2523885893 0.2523885893 0.42 3.893977923 1.6641005887 0.2523885893 0.3333333333 0.2523885893 0.6009252126 929 271 0.1868565418 2.2509877469 0.3959797975 0.4016951942 0.56 2.996951536 1.3940918589 0.4016951942 0.5 0.2529633723 0.7173128468 976.956521739 263.956521739 18 f 318 Forskolin_22_RGB.csv Forskolin_8_RGB.csv Forskolin_10_RGB.csv 00-018-318-f
0.9821030047 6.7698015397 0.4273774854 0.7826237921 2.5204427173 2.5663730844 3.2205035711 0.7826237921 0.3333333333 0.1745430256 0.3105104459 51.3565217391 732.760869565 1.6153875774 9.5247552029 0.4141255848 1.2672418616 2.6366982221 1.6322387636 2.0806590297 1.2672418616 0.5428571429 0.1352846473 0.4806169515 33.2431693989 708.289617486 0.9432668557 6.2277943208 0.5787083518 1.5977797095 1.33 1.4099933565 0.8324051132 1.5977797095 0.1578947368 0.2213347937 1.2013381274 41.214953271 702.953271028 19 f 306 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-306-f
0.8334079955 5.0384902 1.0866922287 0.645368112 1.1497759085 1.3796074848 1.7815815302 0.9227491649 0.875 0.5848028188 0.5612990386 59.1675675676 893.659459459 1.1778813349 4.2903624097 0.6087846621 0.9703810386 1.5090541656 1.2811597576 1.5551150585 1.2892125919 0.95 0.6237511093 0.6430392366 42.5849802372 864.545454545 0.9888968503 7.9541507287 0.9824968193 0.6335891718 2.4260318308 2.4532708645 3.8290298171 1.0533329148 0.9705882353 0.3656920674 0.2611627613 53.1769911504 860.853982301 19 f 307 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-307-f
1.1410160216 8.6360185029 1.5792719842 0.7267724271 1.9704750339 1.7269477349 2.7112682874 0.9898206701 0.8928571429 0.0895597392 0.3688310761 88.1338289963 193.691449814 1.1618609291 7.9382072452 1.1395174417 0.7236677216 2.4454041566 2.1047305193 3.3791809189 0.8214059595 0.8666666667 0.321733121 0.2959297013 69.7765567766 171.179487179 0.8379549586 7.2847841481 0.07 0.5980802622 1.6937727129 2.021317131 2.8320157344 0.6894200461 0.652173913 0 0.3531053828 73.603960396 164.103960396 19 f 201 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-201-f
0.2691230769 3.418423022 1.1067971811 0.3824214349 0.6539013267 2.4297482557 1.7098971635 0.4427188724 0.875 0.2886173938 0.5848304924 83.75 314.671875 0.204985162 2.2476054534 1.199573957 0.6269709399 0.4028774137 1.965397933 0.6425774914 0.8892714548 0.8 0.6269709399 1.5562325376 66.1224489796 292.285714286 0.2967200487 3.4243110148 0.6119817595 0.28 0.9233603845 3.111890782 3.2977156589 0.4976235575 0.9230769231 0.2095011007 0.3032402134 74.1527777778 287.930555556 19 f 202 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-202-f
1.7247515771 6.4619685826 1.2558181664 1.175411419 2.6045466571 1.5100995944 2.2158595834 1.2431785427 0.9444444444 0.9072157274 0.451292134 119.178191489 705.332446809 1.9889185014 6.5459319296 1.0338717978 1.2956159995 2.529732547 1.2719136281 1.9525326547 1.2956159995 0.6176470588 0.8528185497 0.5121553269 102.288018433 680.225806452 1.6187217059 6.9440048845 0.8899283545 0.8275049027 2.5219540808 1.557991143 3.0476605909 0.8275049027 0.4193548387 0.5096076923 0.3281205273 109.951704545 677.355113636 19 f 305 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-305-f
0.4575644382 3.4661377435 1.3997960818 0.8970133634 0.4916656976 1.0745277748 0.5481141282 1.05 0.8571428571 0.8450334676 1.8244375553 127.5 85.1454545455 0.1547102832 3.5669331456 0.6349464554 0.6324780633 0.526553564 3.4034813539 0.8325246274 0.6324780633 0.5 0.3130495169 1.2011656677 103.181818182 67.3181818182 0.1964157337 2.3756689827 0.4081666326 0.2523885893 0.6403467043 3.2601599285 2.537146018 0.35 0.7777777778 0.2523885893 0.3941436531 105.717391304 52.1739130435 19 f 200 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-200-f
0.4478071051 5.811640814 0.537149021 0.3130495169 1.8392141507 4.1071571432 5.8751540943 0.3130495169 0 0.14 0.1702083016 117 330.358974359 0.408715391 6.6924764736 0.6207908208 0.2543579525 1.8441385026 4.512035864 7.2501704166 0.2543579525 0.0769230769 0.1565247584 0.1379277924 104.280701754 305.605263158 0.5874827771 6.663850795 0.3513000904 0.3181774424 2.2388256984 3.8108788644 7.0364061057 0.416794298 0.9666666667 0.1690220176 0.1421180053 110.349315068 301.760273973 19 f 8 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-008-f
0.7045606441 4.4303561113 1.3297242694 0.8220299943 0.7502858656 1.0648989152 0.9127232227 1.1486417027 0.6 0.8220299943 1.0956223915 159.223602484 844.093167702 0.6247657216 3.9955603133 0.7761335728 0.6260990337 1.0761017285 1.7224084025 1.7187404397 0.8063980313 0.7333333333 0.6260990337 0.5818214181 143 821.062068966 0.6847224201 5.9558424779 0.7981227976 1.1397817404 1.4215972496 2.0761657685 1.2472539253 1.1397817404 0.0952380952 0.2886173938 0.8017613573 141.36969697 795.539393939 19 f 300 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-300-f
1.0759154961 5.6498495118 0.4427188724 0.8331817414 2.7373439551 2.5441997676 3.2854103961 0.8331817414 0.2058823529 0.2213594362 0.3043759773 167.442622951 732.364754098 0.9289268139 4.3918015234 0.5030130054 0.7981227976 1.858585563 2.0007879363 2.3286962465 0.7981227976 0.4230769231 0.21 0.4294248344 154.074074074 711.541666667 0.5848923577 4.1177623367 0.3983583411 0.4053848509 1.8672934182 3.1925420011 4.6062239721 0.4393055519 0.9615384615 0.3083466523 0.2170975632 164.738461538 706.469230769 19 f 297 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-297-f
0.9528382702 6.4517096013 0.7023927389 0.9307464305 2.1658377639 2.2730381763 2.3269901371 0.9307464305 0.1428571429 0.14 0.4297396813 148.531531532 828.585585586 1.2422603095 8.7239870926 0.4034022011 0.892076231 2.4675291187 1.9863221096 2.7660518609 0.892076231 0.5925925926 0.21 0.3615261211 130.209059233 805.146341463 1.2423239007 5.6547901316 1.3839479834 0.9801499832 1.9320245529 1.5551697524 1.9711519523 1.2277688682 0.84 0.4081666326 0.5073175606 143.09540636 820.141342756 19 f 316 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-316-f
0.9473450577 4.0219418474 0.36379752 1.2701168156 1.206739445 1.2738119391 0.9501011483 1.2701168156 0.3529411765 0.28 1.0525195152 187.471962617 761.775700935 1.2729820214 7.1179855209 1.1342548112 0.9257020124 1.8281257113 1.4360970388 1.9748533404 1.1435611249 0.8260869565 0.4620061017 0.5063667157 168.899653979 735.193771626 1.5112136875 4.9638719941 1.1790870977 1.0435103538 1.9560207445 1.2943376312 1.8744622297 1.3296156251 0.875 0.9236077118 0.533486343 173.091743119 729.996941896 19 f 14 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-014-f
0.7533018172 5.8147562544 0.63 0.6507498706 2.0765613829 2.7566127354 3.1910284994 0.6507498706 0.2692307692 0 0.3133785863 160.859649123 646.421052632 0.4505029242 3.9101308842 0.5194812315 0.5047771786 1.2220801304 2.7127018824 2.4210288862 0.5047771786 0.4117647059 0.198141679 0.4130475294 151.943396226 617.905660377 0.9626853626 8.234139694 1.0662082348 1.7697903751 2.6878063875 2.791988423 1.5187145468 1.7697903751 0.2413793103 0.1695177284 0.6584515847 153.072727273 619.840909091 19 f 295 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-295-f
0.7557436142 3.9658647573 1.6875768612 0.9362559787 0.8687690282 1.1495552352 0.9279182702 1.1384065828 0.6666666667 0.9362559787 1.0776811193 191.683908046 801.5 1.3174938746 4.5789539701 1.5487492032 1.5922765398 0.9198266335 0.6981638786 0.5776802022 1.5922765398 0.3846153846 1.5415512062 1.7310615738 176 775.107638889 1.0945517866 4.3271560187 1.6869414734 1.3186774911 1.1572455748 1.0572780466 0.8775804415 1.6045732027 0.9375 1.0780607338 1.1394966805 177.473469388 769.27755102 19 f 318 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-318-f
0.3185348407 2.6388474494 0.7329809735 0.6021627687 0.6034684973 1.8945133161 1.0021683981 0.7153372666 0.875 0.6021627687 0.9978362936 190.371794872 678.641025641 0.5290208032 5.6728494679 0.6260990337 0.5072664562 1.7829402119 3.3702648387 3.5148001412 0.5072664562 0.5217391304 0.3311558424 0.2845111983 176.976190476 660.626984127 0.7240366386 7.978900658 0.4949747468 0.3039254444 2.7520820988 3.8010260142 9.0551223972 0.5992984636 0.9230769231 0.1979898987 0.1104347303 181.299435028 662.468926554 19 f 296 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-296-f
0.4600616819 3.3264267836 1.3308641945 1.0477724051 0.6528391878 1.4190253469 0.6230734696 1.0670825845 0.875 0.8686501762 1.6049471672 NaN NaN 0.9531026477 5.0162399094 1.7686141918 1.2542619613 0.9994133686 1.0485894368 0.7968139028 1.5065638432 0.9166666667 0.07 1.2549981827 NaN NaN 0.9375604773 3.8590600902 0.753923073 0.4819564497 1.0628310544 1.1336133297 2.2052429322 0.8854377448 0.8571428571 0.4819564497 0.4534647795 NaN NaN 19 f 18 NaN NaN NaN 00-019-018-f
0.9089098314 5.9083212137 1.2779913656 0.3619664523 1.7494686642 1.9247989225 4.8332342765 0.9736695967 0.875 0.2262119085 0.2069007921 177.657004831 943.801932367 1.0701680273 6.0892505444 1.4663200245 0.6351921242 1.5613773476 1.4590020518 2.4581182419 1.1743646457 0.8181818182 0.42 0.4068152553 157.089430894 922.528455285 1.1958695863 5.6315960057 0.4168636292 0.7123490655 2.2496950638 1.8812210709 3.1581357691 0.7943087925 0.7142857143 0.28 0.3166424983 167.980916031 918.515267176 19 f 301 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-301-f
0.5643161003 2.9016043237 1.2612615281 0.6640783086 0.7 1.2404395331 1.0540925534 0.943131024 0.8 0.6640783086 0.9486832981 222.267175573 951.374045802 0.7190039783 3.9578205318 0.5538311885 1.4491821781 0.7564949184 1.0521428827 0.5220150577 1.4491821781 0.1818181818 0.4357438528 1.9156535528 199.768292683 933.469512195 0.5356574457 3.5192378163 1.1793964668 0.6021627687 0.55363834 1.0335678977 0.9194164249 1.0406248123 0.8333333333 0.5199375118 1.0876464385 213.798387097 926.5 19 f 303 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-303-f
0.8267666892 4.4037466639 0.5745877015 0.5772347876 1.54 1.862677851 2.6678918754 0.5772347876 0.3181818182 0.3598461113 0.3748277841 194.966850829 984.955801105 1.01185 6.4188463255 0.3769615365 0.7875800613 2.2746585796 2.248019548 2.8881617139 0.7875800613 0.2580645161 0.1235980202 0.346241 170.047413793 957.224137931 1.0916037933 5.5676826421 0.4328349441 1.2898447001 2.2330504327 2.0456601988 1.7312552686 1.2898447001 0.2068965517 0.225234949 0.5776155707 185.012345679 955.308641975 19 f 304 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-304-f
1.2458270733 6.7228891867 1.2078794936 0.696161541 2.38 1.9103774922 3.4187467419 0.8501828807 0.9705882353 0.3496719113 0.2925048491 194.490974729 1000.03610108 1.1146123416 6.9499534237 0.7034912935 0.8515867542 2.3565634125 2.1142448586 2.7672617038 0.8515867542 0.25 0.21 0.3613680624 171.979919679 975.385542169 1.7292914255 11.0284973489 0.7168401936 1.0663091991 3.2973077457 1.9067391979 3.0922623087 1.0663091991 0.2142857143 0.1551580281 0.3233878307 179.309823678 971.37279597 19 f 22 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-022-f
0.9114193581 4.7103711079 0.7958901794 0.8409542899 1.89 2.0736886738 2.2474467669 0.8409542899 0.4814814815 0.2340064904 0.4449493598 236.083743842 940.384236453 1.5690557802 6.488939334 0.5960260654 1.061478931 2.2763829391 1.4507979689 2.1445389754 1.061478931 0.40625 0.1479027019 0.4663006882 217.333333333 920.304347826 1.1102670289 6.1971347123 1.095673309 1.5318078225 1.2700430316 1.1439077254 0.8291138176 1.5318078225 0.1111111111 0.4524478374 1.206107025 220.284 914.94 19 f 302 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-302-f
0.6212362333 3.7901367812 1.0406248123 0.7919595949 0.91 1.4648211923 1.1490485194 0.8964373932 0.9230769231 0.6929646456 0.8702852692 214.271428571 537.828571429 0.2458227035 2.2495895656 0.5643580424 0.4128694734 0.5605045371 2.2801170487 1.3575829002 0.5995859194 0.875 0.4128694734 0.7366032674 212.877192982 500.824561404 0.4352675086 5.3422323849 0.8250859765 0.2602456752 1.3821178137 3.1753296221 5.3108195275 0.7264031586 0.9444444444 0.1079228431 0.1882948563 204.355769231 512.115384615 19 f 294 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-294-f
0.7650294408 5.1226796248 0.6931809383 0.4952293908 1.3152049915 1.7191560499 2.6557490647 0.749826148 0.7222222222 0.4952293908 0.3765415992 215.660606061 303.866666667 0.8602431804 5.99252105 0.5496680018 0.5760388027 1.8347826007 2.1328650346 3.1851718877 0.7487630741 0.88 0.56 0.3139547991 190.117647059 280.550802139 0.8186267215 5.8642292344 0.7492028512 0.4681529798 1.7654057257 2.1565454428 3.7710017922 0.7826237921 0.8095238095 0.4681529798 0.2651815234 203.994413408 278.474860335 19 f 211 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-211-f
0.1905652775 2.2433901096 0.6929646456 0.2969848481 0.35 1.8366409901 1.178511302 0.5939696962 0.8 0.2969848481 0.8485281374 230.108695652 525.369565217 0.8930189027 4.7662697688 1.0023024896 0.7826237921 1.1394404566 1.2759421477 1.4559236099 1.0006775809 0.9375 0.7826237921 0.6868492229 195.782178218 513.079207921 0.1514525763 2.1232935781 0.3032935781 0.21 0.7004408777 4.6248198257 3.3354327512 0.21 0.4 0.21 0.2998111713 215.352941176 501.852941176 19 f 293 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-293-f
0.8087601692 3.2497822958 0.9830529133 1.1287160848 0.84 1.0386268168 0.7442084075 1.1287160848 0.4166666667 0.8439891985 1.3437096247 245.872928177 328.662983425 0.5168836741 3.48398468 0.7525986607 0.6164885257 0.8491635338 1.6428523019 1.3774198519 0.7617054916 0.75 0.6164885257 0.7259950542 233.318965517 301.810344828 0.6780610757 4.04877597 1.2850291826 1.0764374416 0.6642342335 0.9796082644 0.6170671958 1.0764374416 0.1111111111 0.8422352025 1.6205690512 235.62745098 301.450980392 19 f 204 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-204-f
1.775100471 7.0152489283 1.1305408184 1.0792322578 2.3187275051 1.3062514167 2.1484972195 1.0792322578 0.3225806452 0.4252523591 0.4654416077 279.992227979 530.29015544 1.6373189397 7.5463905551 0.6640783086 1.3778150181 2.234577415 1.3647783342 1.6218268676 1.3778150181 0.03125 0.4427188724 0.616588626 264.348773842 505.822888283 1.9062164013 9.5423515181 0.5441607203 1.173413823 2.7140416906 1.4237846704 2.3129450475 1.173413823 0.4102564103 0.28 0.4323492255 266.587962963 502.189814815 19 f 292 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-292-f
1.3456114446 6.3975052338 0.7419749116 1.0049874186 1.7987214406 1.3367316753 1.7897949837 1.1679329345 0.9523809524 0.7774264177 0.5587232108 267.206896552 279.713793103 1.3462616051 6.024345897 0.6228466811 1.2703842485 1.7663887051 1.3120694361 1.3904365606 1.2703842485 0.5454545455 0.4640892698 0.71919858 247.261016949 256.271186441 2.1041097587 6.7636778152 1.0225023811 1.6026124475 2.3382265496 1.1112664346 1.4590093527 1.6026124475 0.2962962963 0.6289850863 0.6853965659 255.366445916 254.80794702 19 f 206 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-206-f
0.7651259657 6.0218795155 1.6353188754 0.8519302829 1.4 1.8297640685 1.6433269577 0.8519302829 0.6 0.8519302829 0.6085216307 276.148571429 484.24 0.7239388482 5.4642012007 0.8708415099 0.7654896342 1.3220779691 1.8262287933 1.7271010736 0.7654896342 0.4666666667 0.3769615365 0.579004909 254.703703704 461.611111111 0.3333475263 4.4922771248 0.8915621778 0.2678217702 1.0709066558 3.2125831796 3.9985795592 0.5075045553 0.8571428571 0.2200570925 0.2500888091 265.530864198 458.320987654 19 f 30 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-030-f
1.3729537282 9.1672137716 0.8424736974 0.9994953564 2.2909464077 1.6686260875 2.2921031028 0.9994953564 0.25 0 0.436280549 279.180272109 260.972789116 1.3804812251 6.1134214613 0.9724710793 1.1287160848 1.7576970016 1.2732494797 1.5572534363 1.1287160848 0.2 0.3823359418 0.6421562327 258.639072848 235.304635762 2.2341979069 8.88745544 0.8468471342 1.2244998979 2.8 1.2532461835 2.2866478019 1.2244998979 0.125 0.4081666326 0.4373213921 266.952095808 236.111776447 19 f 205 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-205-f
0.5282065008 3.5092737213 1.297238927 1.1654180325 0.6080998166 1.1512539427 0.5217868608 1.2514503897 0.8571428571 1.1654180325 1.9164913401 NaN NaN 0.7582453675 3.3744996604 0.4410911633 0.9552264715 1.1131918146 1.4681155499 1.1653695201 0.9552264715 0.25 0.5096076923 0.8580969236 NaN NaN 0.7838238618 3.3063228946 0.4476832678 1.074210159 1.0931112423 1.3945878604 1.017595331 1.074210159 0.25 0.3223646312 0.9827089114 NaN NaN 19 f 212 NaN NaN NaN 00-019-212-f
0.7167252881 3.642407972 0.8453372628 0.8134909314 0.8753818992 1.2213632109 1.0760807103 1.0270776692 0.6666666667 0.8134909314 0.9292983235 304.796178344 308.547770701 0.7070713541 4.0903449824 1.5651501696 1.2898616628 0.8164956254 1.1547570422 0.6330102281 1.3355098108 0.9090909091 1.2898616628 1.579753305 292.272189349 302.24852071 0.5300237623 3.1627719485 0.9166510775 0.6821278443 0.6917309006 1.3050941294 1.0140780888 0.8506443923 0.8888888889 0.5660562509 0.9861173524 294.616 296.952 19 f 213 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-213-f
0.7460560754 4.4664172964 1.194116655 0.597602074 1.2153403968 1.6290201728 2.0336950787 0.7640246525 0.9333333333 0.3769615365 0.4917157987 302.639534884 266.465116279 0.6591505552 4.7665645163 1.2923106756 0.7 1.2760981408 1.9359737024 1.822997344 0.8151119892 0.7777777778 0.5047771786 0.5485471514 287.123287671 238.630136986 1.0798839313 5.0410234616 1.2707644565 0.6467131333 1.4 1.2964356255 2.164792901 1.2950769268 0.9 0.645368112 0.4619379524 290.145228216 240.647302905 19 f 207 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-207-f
0.435074412 3.1934743101 0.8448318265 0.4257933771 0.98 2.2524882478 2.3015858223 0.6491532947 0.9285714286 0.4257933771 0.4344830379 305.670103093 413.257731959 1.0864570562 5.5888753171 0.7919595949 0.9971606907 1.6758063436 1.5424506049 1.6805780245 0.9971606907 0.25 0.3581597774 0.5950333668 283.534979424 394.823045267 0.5613873155 4.1597409766 0.9948869282 0.5047771786 1.1287631394 2.0106673384 2.2361611962 0.655978759 0.9375 0.5047771786 0.4471949525 290.770992366 393.198473282 19 f 35 Forskolin_3_RGB.csv Forskolin_9_RGB.csv Forskolin_7_RGB.csv 00-019-035-f
