0MIN_area 0MIN_circumference 0MIN_foot 0MIN_head_width 0MIN_length 0MIN_length_area_ratio 0MIN_length_width_ratio 0MIN_max_width 0MIN_max_width_location 0MIN_neck_width 0MIN_width_length_ratio 0MIN_x_m 0MIN_y_m 10_MIN_area 10_MIN_circumference 10_MIN_foot 10_MIN_head_width 10_MIN_length 10_MIN_length_area_ratio 10_MIN_length_width_ratio 10_MIN_max_width 10_MIN_max_width_location 10_MIN_neck_width 10_MIN_width_length_ratio 10_MIN_x_m 10_MIN_y_m 40_MIN_area 40_MIN_circumference 40_MIN_foot 40_MIN_head_width 40_MIN_length 40_MIN_length_area_ratio 40_MIN_length_width_ratio 40_MIN_max_width 40_MIN_max_width_location 40_MIN_neck_width 40_MIN_width_length_ratio 40_MIN_x_m 40_MIN_y_m animal_id group_id nencki_id source0 source10 source40 unique_id
0.6364799682 3.7773017104 1.4181274992 0.8913634455 0.8360870287 1.3136109075 0.9379866685 1.0616025622 0.8 0.8913634455 1.0661132334 211.977941176 130.654411765 0.7353804778 3.755616182 1.5144101408 0.9343323753 0.8354592632 1.1360911643 0.8941777951 1.2264990828 0.6666666667 0.9343323753 1.1183458206 210.707602339 87.081871345 1.2914032064 4.5090492843 1.7181835699 1.5798429693 1.0357914516 0.8020666562 0.6556293706 1.7181835699 0.9285714286 1.5798429693 1.5252519867 212.531690141 67.4964788732 43 d 210 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-210-d
0.736804787 4.2370088259 0.8544588931 0.7209857309 1.2343770822 1.6753108884 1.712068671 0.7828521373 0.9411764706 0.4710943383 0.5840887208 224.487951807 104.487951807 0.630167923 3.7191322832 0.7603946344 0.6503526915 1.1025606353 1.7496298924 1.6953272426 0.6503526915 0.3333333333 0.5096076923 0.5898566217 227.957446809 57.6312056738 0.6481879365 5.2106901304 0.9907234056 0.6189367816 0.9728130281 1.5008193973 1.5717486132 0.6794574809 0.9166666667 0.5612610567 0.6362340591 233.551948052 34.9090909091 43 d 209 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-209-d
1.079653002 7.602820915 1.158706175 0.7620359101 2.2157151123 2.0522474426 2.9076255894 0.7620359101 0.0625 0.2213594362 0.3439232354 250.534693878 128.175510204 1.1112132773 5.7112019705 1.0137302353 0.7138627319 1.8422839381 1.6579031008 2.5807257555 0.8515867542 0.9615384615 0.3505433194 0.3874878987 250.46090535 84.5802469136 1.191093456 6.3377236835 0.791017617 0.8569374469 2.0899871762 1.7546794214 2.4389028438 0.8569374469 0.1 0.35 0.410020433 255.251908397 69.7022900763 43 d 211 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-211-d
0.9441764825 4.7598527698 0.2523885893 1.1655399966 1.3466130807 1.4262302713 1.1553555302 1.1655399966 0.1666666667 0.2523885893 0.8655344384 237.004854369 226.053398058 1.1046536176 5.2078164204 0.7354504806 0.8966560161 1.6156259025 1.4625633564 1.8018346764 0.8966560161 0.1739130435 0.4336653267 0.554989874 233.307359307 185.056277056 1.1528753448 6.6498990977 1.2850291826 0.7885678977 1.7678521885 1.533428741 2.2418515814 0.7885678977 0.1538461538 0.3922249956 0.4460598589 235.026717557 157.167938931 43 d 213 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-213-d
0.41620703 3.3515260454 0.4081666326 0.6546793897 0.8460843519 2.0328449327 1.2923644232 0.6546793897 0.4 0.4752164948 0.7737755559 271.159574468 255.414893617 0.47138 3.4098019907 1.3562669354 0.7138627319 0.6945842635 1.4735123754 0.9729941521 0.8078861306 0.9 0.7034912935 1.0277554062 266.175438596 214.877192982 0.3906203523 3.1371025663 0.9453227613 0.8164288679 0.7360066107 1.8841993417 0.9014950838 0.8164288679 0.5 0.7137942803 1.1092683897 264.826086957 186.054347826 43 d 214 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-214-d
0.6348465414 4.1266334071 0.5123851623 0.7376566586 1.3641848144 2.1488418467 1.8493492854 0.7376566586 0.0555555556 0.1762077081 0.5407307359 333.718309859 283.38028169 0.7709949377 3.4819320477 0.8042387705 0.7969995972 1.3733559529 1.7812775231 1.72315765 0.7969995972 0.3888888889 0.5003387905 0.5803299541 327.362573099 241.040935673 0.6284560391 4.90729792 0.9438011306 0.4474233184 1.4260857241 2.2691893075 3.1873299073 0.6039347004 0.85 0.4197937141 0.3137422322 321.164383562 213.897260274 43 d 217 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-217-d
0.8374810723 5.0719922407 0.6465975798 0.7046432484 1.4274089947 1.7044074689 2.0257186852 0.7604389224 0.75 0.6202965991 0.4936519603 308.629834254 384.386740331 1.206389433 4.7043506962 1.4510314876 1.1857692779 1.3843174037 1.147488005 1.1674424608 1.3464768843 0.9090909091 1.0752565396 0.8565732647 302.984251969 344.55511811 1.969551546 6.250236873 1.6933403785 1.4087228258 1.4246889164 0.7233570095 1.0113337346 1.6361202941 0.9444444444 1.3859292911 0.9887932794 303.856470588 321.407058824 43 d 250 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-250-d
0.6581771449 3.8272919586 1.0934349546 0.9057824781 0.9531783887 1.4482094922 1.0523259301 0.9057824781 0.2727272727 0.6164885257 0.9502759282 322.637583893 317.281879195 0.8647051807 5.5951845286 0.9059918343 0.7138627319 1.2697588148 1.4684297529 1.7787156523 0.7846071858 0.8333333333 0.645368112 0.5622034071 315.728643216 277.236180905 0.5134092049 3.5614793383 0.5143429529 0.63 0.854374453 1.6641198576 1.3561499253 0.6976382411 0.5833333333 0.4269185745 0.7373815987 315.647058824 251.134453782 43 d 218 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-218-d
0.5734575342 3.809334736 0.7776894951 0.56 1.2304610708 2.1456882114 2.1972519121 0.5961904642 0.9411764706 0.4892317343 0.4551139514 316.801587302 121.555555556 0.8924626072 3.3886105041 1.217026547 1.0051380058 1.0115704347 1.13345974 1.006399548 1.1375637149 0.8571428571 0.9434440882 0.9936411458 315.96875 79.9114583333 0.3932890746 3.2141764539 0.8192212277 0.6577284613 0.7539785836 1.9171104215 1.1463371711 0.7308214556 0.5555555556 0.6577284613 0.8723436919 314.22826087 53.8586956522 43 d 212 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-212-d
0.5615684453 3.1596940339 0.3960223193 1.0705896479 0.6373467542 1.1349404681 0.5953231058 1.0705896479 0.125 0.6894200461 1.6797601005 353.664 343.224 0.5200053411 3.383108831 1.1308846095 0.6338471122 0.7919401122 1.5229461114 1.2494181909 0.8458132182 0.8333333333 0.6338471122 0.8003725312 346.666666667 296.816666667 0.4070412279 3.2386690575 0.9521029356 0.6403215667 0.8104108382 1.99097974 1.265631021 0.8699340692 0.8181818182 0.6403215667 0.7901196979 345.726315789 269.505263158 43 d 219 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-219-d
0.4344468648 3.2050234419 0.9025677092 0.7259297411 0.6020140931 1.3857024689 0.8293007699 0.8246132393 0.75 0.7259297411 1.205835128 382.16 381.6 0.3771437333 2.7598603651 1.1936670973 0.6997156596 0.4992755644 1.3238336481 0.7135406469 0.9924874985 0.8571428571 0.6997156596 1.401461857 376.220779221 340.857142857 0.2881147418 2.1198279279 1.0000904637 0.6021627687 0.3434081513 1.1919145448 0.5702912388 0.7473954776 0.5 0.6021627687 1.7534900276 371.194029851 314.507462687 43 d 220 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-220-d
0.4602522215 3.313292074 0.7749866013 0.694352978 0.8675051545 1.8848472946 1.2493719793 0.7976788424 0.8181818182 0.5664202703 0.8004021353 394.564814815 341.768518519 0.670275934 4.409937629 1.4065774548 0.9391485506 0.7744953462 1.1554873253 0.8246782107 1.0464670288 0.6363636364 0.9391485506 1.2125941816 394.414012739 301.299363057 1.2187482215 5.0692770559 1.4154701381 1.3806158046 0.9669314691 0.7933808248 0.7003624512 1.391604455 0.7 1.3619552651 1.427832115 387.498127341 272.149812734 43 d 221 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-221-d
1.1218748757 6.3551148659 0.6894200461 0.9128593835 1.9874111203 1.7715087157 2.1771273389 0.9128593835 0.1538461538 0.2213594362 0.4593208592 417.043824701 362 1.9059172289 6.3884693034 1.0105519511 1.2212371742 2.0371560984 1.0688586406 1.6681084898 1.2212371742 0.1724137931 0.5627773667 0.5994813923 415.99756691 320.469586375 0.8975022378 6.2712640773 0.9202359402 0.637200514 1.9981608076 2.2263574656 3.1358430569 0.7034912935 0.9642857143 0.2749768127 0.3188935102 408.430693069 296.747524752 43 d 225 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-225-d
1.5622892507 4.7768183361 1.1061785382 1.3507481435 1.4794389786 0.946968673 1.0952737457 1.3704593777 0.6111111111 1.1523259382 0.9130137593 429.336283186 508.702064897 1.553757686 4.7190990069 1.5833416306 1.3622934737 1.3910946625 0.8953099154 1.0211416919 1.5067439558 0.9 1.3046245833 0.9792960252 426.920821114 467.137829912 1.6542747392 5.6942538715 0.6984774355 1.3896911368 1.5457583719 0.9344024516 1.1123035406 1.3896911368 0.2727272727 0.6984774355 0.8990351675 425.21971831 444.101408451 43 d 253 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-253-d
0.7667255603 3.0857411514 0.901643902 0.9043941896 0.9115811856 1.188927607 1.0079467516 0.9860550256 0.8461538462 0.9043941896 0.9921159013 451.511627907 467.488372093 0.2418851479 2.7980909659 1.095673309 0.6897951194 0.3505383127 1.449193205 0.5081774325 0.851282969 0.8 0.6897951194 1.9678166248 448.265625 427.546875 0.8010506184 4.6663814584 1.7299887867 0.9815786903 0.8863293057 1.10645855 0.9029630681 1.3842665891 0.9 0.9815786903 1.1074650065 446.259459459 401.194594595 43 d 251 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-251-d
1.5613404079 7.8853825701 0.9381530933 0.8854377448 2.4728161323 1.5837777078 2.7927611474 0.928157266 0.8888888889 0.3735658077 0.3580685734 435.744382022 536.679775281 1.937759098 7.8405848862 1.5190917862 0.9879750433 2.2907796023 1.1821797687 2.3186614052 1.2835957759 0.9696969697 0.5643580424 0.4312833248 435.279069767 495.38372093 1.6601080116 8.4386233217 0.6732502667 0.7210096896 2.5914507388 1.5610133321 3.5941968271 1.0064309411 0.75 0.35 0.2782262764 435.203208556 463.00802139 43 d 254 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-254-d
0.4571352701 2.7999329725 0.8675882995 0.5681283474 0.8560205824 1.8725761026 1.5067380219 0.7685240729 0.9166666667 0.5681283474 0.6636853822 456.596153846 484.201923077 0.3507481583 3.1508776122 1.1533775139 0.5695706859 0.5782885536 1.6487286958 1.015306033 1.0022474744 0.875 0.5695706859 0.9849247099 457.356321839 445.804597701 0.6369974077 4.2116448374 0.9777198445 0.6648121175 1.2002574777 1.8842423269 1.805408545 0.734079556 0.9333333333 0.5168068888 0.5538912524 455.5 417.936619718 43 d 252 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-252-d
0.7020336583 4.2599129138 0.7308214556 0.7826237921 1.247841459 1.7774667129 1.5944333299 0.7826237921 0.2941176471 0.4251036632 0.6271820723 480.341935484 616.116129032 0.8802091987 4.1686399601 0.8663495827 0.8465451345 1.333405719 1.514873647 1.5751147395 0.8465451345 0.5263157895 0.5894196009 0.634874384 477.703703704 574.904761905 0.958181595 4.932234103 1.0523307465 0.84 1.2997061171 1.3564298499 1.547269187 0.84 0.2777777778 0.7 0.6462999512 477.089622642 550.570754717 43 d 259 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-259-d
0.8811063468 4.4433113729 1.0709416481 0.89696602 1.2243406332 1.3895492158 1.36497995 0.9528164652 0.9285714286 0.7433448968 0.7326114937 498.814634146 573.673170732 0.7170087488 3.9161249653 1.3819016745 1.0932103876 0.7343146625 1.0241362658 0.6717047979 1.1920570456 0.8181818182 1.0803620211 1.488749229 500.37195122 531.756097561 0.4112215193 4.3726486809 1.1329314613 0.6719894804 0.5000634307 1.2160439259 0.744153659 0.9454482174 0.8571428571 0.6719894804 1.3438084834 501.801980198 508.099009901 43 d 258 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-258-d
2.09022822 7.9449490406 1.088944443 1.2971498327 2.6349132579 1.2605863956 2.0313098699 1.2971498327 0.3888888889 0.2087512895 0.4922931823 486.534934498 644.604803493 2.1429409059 6.8179453989 0.7660711967 1.1664925052 2.1484239291 1.0025586441 1.8417811683 1.1664925052 0.2903225806 0.6835385764 0.5429526684 481.995495495 597.72972973 2.387087708 8.1581183557 1.0934349546 1.4665402814 2.3450681183 0.9823971321 1.5990478734 1.4665402814 0.4333333333 0.9305851614 0.6253721459 483.137254902 576.239215686 43 d 260 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-260-d
0.6409922971 3.5079994501 0.77 0.8417068097 0.927396508 1.4468138107 1.101804687 0.8417068097 0.5384615385 0.5896187435 0.9076018752 507.242647059 459.397058824 1.1025 4.9603909817 1.4173919712 1.1544695752 0.9566675249 0.8677256462 0.828664129 1.3519245541 0.9230769231 1.1544695752 1.2067615395 504.454935622 418.403433476 0.7553732538 4.0535871456 1.3280543364 0.9298650676 0.9416587199 1.2466137969 1.0126831868 1.0684833125 0.6153846154 0.9298650676 0.9874756617 509.698795181 393.873493976 43 d 255 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-255-d
0.797474771 4.819610217 0.7441102069 0.7 1.3202305517 1.6555138791 1.8860436452 0.7 0.1666666667 0.407984467 0.5302104236 565.469945355 652.508196721 1.1360147591 5.4448962384 1.3575634298 0.7919595949 1.4698942315 1.2939041679 1.8560217477 0.8909545443 0.9523809524 0.6929646456 0.5387867902 566.415686275 610.694117647 1.2001953776 5.7033520272 1.1920570456 0.8429116205 1.5442464501 1.2866625543 1.8320383923 1.0934349546 0.9545454545 0.6021627687 0.5458400895 565.660447761 588.53358209 43 d 261 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-261-d
1.0903325253 7.5193734127 1.5132509088 0.5745141564 1.9151332622 1.7564671489 3.3334831541 0.91 0.9583333333 0.4427188724 0.2999865167 596.119047619 490.031746032 1.4467707367 6.2300545485 1.2050396438 0.8077715421 2.0216241599 1.397335534 2.5027177296 1.0055641918 0.9310344828 0.7038201755 0.3995656355 592.156050955 452.738853503 1.532324001 7.8388152381 1.5796787872 1.0248785874 2.0401486205 1.331408122 1.9906246901 1.0248785874 0.2692307692 0.6181725556 0.5023548663 594.176811594 429.101449275 43 d 257 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-257-d
0.3296075095 2.3784597822 0.5700971545 0.49 0.7081193235 2.1483713295 1.4451414765 0.49 0.4 0.4891861405 0.691973773 613.045454545 785.651515152 0.9118340391 4.8168878275 1.1174018541 1.0970242938 1.0621735619 1.1648759713 0.9682315769 1.0970242938 0.2666666667 0.7164941672 1.0328107695 622.882629108 770.014084507 0.1807094757 1.9525636584 0.5751875474 0.302991211 0.4936995159 2.7320067977 1.6294186035 0.4949747468 0.7142857143 0.302991211 0.6137158357 610.2 750.4 43 d 262 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-262-d
0.7755276504 3.5937422331 0.7981227976 1.1009215073 0.8057233978 1.0389357457 0.73186271 1.1009215073 0.3636363636 0.9521029356 1.3663764889 637.402366864 463.029585799 1.3759297795 6.2157447183 1.5530887028 1.486995539 1.137279015 0.826553093 0.7648166959 1.5642837337 0.6666666667 1.4411604171 1.3075028374 637.565068493 421.993150685 0.8581222989 4.4311949586 1.0378850383 0.9240070872 0.9842647132 1.1469981779 1.0652133808 1.0410286268 0.9166666667 0.7957753834 0.9387790447 633.022988506 397.724137931 43 d 237 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-237-d
0.5480203509 3.3918569096 0.91 0.6939516722 0.792301549 1.4457520559 1.1417243891 0.753923073 0.8181818182 0.5980802622 0.8758681251 653.65 870.083333333 0.6296447113 3.4354173013 1.0022474744 0.7822369405 0.8555208457 1.358735856 1.0936850479 0.9453227613 0.9230769231 0.7650145852 0.9143400122 648.977777778 830.444444444 0.8138653568 4.2102545501 1.4173919712 1.0440756709 0.877772072 1.0785224664 0.8407169102 1.1982069938 0.9090909091 1.0440756709 1.1894610277 644.978494624 805.596774194 43 d 246 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-246-d
1.6489278514 5.7159316773 0.4002002954 1.145802904 2.0705507492 1.2556951764 1.807074098 1.145802904 0.2 0.28 0.5533807391 NaN NaN 1.434903053 5.0662030904 0.7721241695 0.98 1.9128459791 1.3330837754 1.9518836522 0.98 0.4444444444 0.7 0.5123256188 NaN NaN 1.13925 5.2512974031 0.645368112 0.77 2.0406966608 1.7912632528 2.6502554036 0.84 0.7586206897 0.6338769597 0.3773221247 NaN NaN 43 d 244 NaN NaN NaN 00-043-244-d
0.2880452627 2.1721612746 0.4482186966 0.5185740685 0.5798895076 2.0131888374 1.1182385368 0.5714518296 0.5714285714 0.454402841 0.8942635825 661.096774194 893.209677419 0.74869428 3.6837574302 1.1308846095 0.8986444756 0.8594811196 1.147973402 0.9564195218 1.0413859791 0.9230769231 0.8851585031 1.0455662784 657.532934132 851.616766467 0.370386688 2.7037183669 1.1468584244 0.71698054 0.4697976644 1.268397811 0.6552446519 0.8658521814 0.8 0.71698054 1.5261475193 656.539325843 824.494382022 43 d 247 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-247-d
2.5805062999 7.0116340603 0.9362365372 1.3433326772 2.0837836292 0.8075096074 1.5512044519 1.3433326772 0.5714285714 0.645368112 0.6446603469 715.396363636 902.107272727 2.1392593152 8.4608723913 0.9576229093 1.130657012 2.4590345444 1.1494794142 2.1748722365 1.130657012 0.3142857143 0.6894200461 0.4597971243 715.27826087 857.945652174 2.5206171993 7.207652775 1.3440998851 1.4421145037 2.3165800387 0.9190526984 1.606377325 1.4421145037 0.2333333333 0.9082102531 0.6225187473 710.976102941 836.678308824 43 d 245 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-245-d
0.49245 3.1621348616 1.1221853679 0.91 0.49 0.9950248756 0.5384615385 1.05 0.7142857143 0.91 1.8571428571 723.281553398 494.281553398 0.2294959263 2.25437376 0.808734763 0.7571657678 0.747544768 3.2573334961 0.9872934035 0.7571657678 0.5 0.1828059932 1.012870132 719.607142857 452.053571429 0.364457811 3.5032681707 1.1533389103 0.493912204 0.6248807555 1.7145489453 1.2651656517 1.1693668014 0.7777777778 0.493912204 0.7904103298 718.518072289 426.21686747 43 d 238 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-238-d
0.4057992237 2.9108687459 0.7685240729 0.4337941498 0.9216557029 2.2712111041 2.1246383876 0.6362122653 0.9230769231 0.4337941498 0.4706683292 NaN NaN 0.1723452943 1.838870876 0.8720098209 0.2959201354 0.6255651411 3.6297198821 2.1139661226 0.4607200049 0.875 0.2886173938 0.4730444775 NaN NaN 0.36015 3.584307536 0.5643580424 0.2886173938 1.3229378396 3.6732967918 4.58370794 0.4427188724 0.9444444444 0.21 0.2181639871 NaN NaN 43 d 248 NaN NaN NaN 00-043-248-d
1.431496728 6.1796834908 1.5783831611 1.0931738525 1.2183754533 0.8511199708 1.1145303654 1.1429232192 0.6470588235 0.9920808914 0.8972389008 737.827044025 992.911949686 0.3831509958 3.6031687081 1.6513448768 0.7018799289 0.4875320416 1.2724279644 0.6946088947 1.173413823 0.8571428571 0.7018799289 1.4396590766 742.523255814 951.465116279 0.4790493719 3.3941802484 1.1067971811 0.5096076923 0.7391903351 1.5430358092 1.45050859 1.0192153845 0.875 0.5096076923 0.6894133595 744.211009174 919.403669725 43 d 249 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-249-d
0.1777443854 1.5655868626 0.638989123 0.1565247584 0.3863689494 2.1737336373 2.4684206724 0.3855833775 0.5 0.1565247584 0.4051173332 756.69047619 509.976190476 0.313033581 3.2833679723 0.5546805423 0.35 0.9302778491 2.9718148641 2.6579367118 0.5918062828 0.9230769231 0.3130495169 0.3762316821 760.493333333 467.56 0.2123936639 1.4937590796 0.6522319722 0.2948093717 0.9994721595 4.7057531817 3.3902319779 0.5150181717 0.7142857143 0.2948093717 0.2949650663 757.680851064 444.595744681 43 d 239 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-239-d
0.4784895229 3.3496660806 1.2521980674 0.98 0.4586166246 0.9584674328 0.4679761475 0.98 0.3333333333 0.851282969 2.1368610458 823.861111111 162.287037037 0.5295419238 3.3320445725 1.3846504978 1.0036607258 0.670481553 1.266153864 0.6680360562 1.2074743221 0.9 0.87315605 1.4969251896 820.96031746 120.222222222 0.6366610008 5.6541689838 1.6241726323 0.9026052992 0.572293788 0.898898766 0.6340465634 1.0273482803 0.875 0.9026052992 1.5771712327 820.483660131 91.6797385621 43 d 227 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-227-d
1.3527065375 5.4205555218 0.8652704462 1.3866557286 1.2979213779 0.9594995972 0.9360083769 1.3866557286 0.4210526316 0.897822404 1.0683665068 838.268707483 120.56122449 0.8324277771 4.7091584232 1.0670672443 1.157988866 0.8723090217 1.0479095553 0.7532965535 1.157988866 0.5 1.1148901246 1.3274984405 835.141304348 79.3532608696 1.0809132777 4.3596373652 1.5915871584 1.2399183286 0.9269383533 0.8575510842 0.7475801687 1.5360844425 0.7692307692 1.2399183286 1.3376491804 837.594142259 53.5564853556 43 d 226 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-226-d
0.5923468185 3.6993770396 0.6309948581 0.9419045158 0.6513954261 1.0996858694 0.6915726756 0.9419045158 0 0.6577207381 1.4459796278 840.492537313 195.843283582 0.4605092536 4.0131618843 1.5584855539 0.85732141 0.5008592249 1.0876203267 0.5842140638 1.1163358341 0.8571428571 0.8033431011 1.7117013471 839.801801802 150.36036036 0.6958980886 3.7863267639 1.3238811776 1.1323698037 0.6637584179 0.9538155497 0.5861675362 1.2244998979 0.875 1.1287160848 1.7059969005 841.448717949 129.782051282 43 d 228 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-228-d
1.0653896435 4.8757548327 0.3769615365 1.0671781609 1.5169234604 1.4238203549 1.4214341298 1.0671781609 0.4 0.5331041174 0.7035148369 880.294871795 595.555555556 1.2954197712 7.8175632232 1.095673309 0.7829187231 2.1893545505 1.6900734412 2.7964008089 0.8679544125 0.96875 0.2886173938 0.3576025285 877.010309278 542.237113402 1.3242271978 6.5222360957 0.753923073 0.7950471684 1.9658305335 1.4845115224 2.472596107 0.85732141 0.7777777778 0.6093975603 0.4044332179 876.712374582 516.444816054 43 d 240 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-240-d
0.3009940102 2.2326662567 0.5738768278 0.507219421 0.5710299641 1.8971472678 1.1258046132 0.6550478538 0.75 0.4658722223 0.8882535995 866.472222222 247.319444444 0.6074241144 4.5599168967 1.5866478568 1.1479591485 0.4754079093 0.7826622258 0.4141331248 1.3665565989 0.8333333333 1.1479591485 2.4146824778 861.115646259 205.448979592 1.0099665518 4.5907356175 1.2939273858 1.3513397986 0.9804537355 0.9707784222 0.725541967 1.4422005043 0.8333333333 1.26 1.3782800244 861.548672566 179.876106195 43 d 230 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-230-d
0.30512992 2.1960814901 0.3769615365 0.6929646456 0.5636252562 1.8471648276 0.8133535524 0.6929646456 0.2857142857 0.5988487647 1.2294776325 NaN NaN 0.12838 1.8454683483 0.6655524021 0.1979898987 0.2119365893 1.6508536322 1.0704414248 0.5467174773 0.6666666667 0.1979898987 0.9341940407 NaN NaN 0.181137432 2.7591033075 0.8581828217 0.0989949494 0.1858696325 1.0261249175 1.8775668218 0.6000494024 0.5 0.0989949494 0.5326042133 NaN NaN 43 d 231 NaN NaN NaN 00-043-231-d
0.3347279631 3.2902632164 1.1123007734 0.5638069285 0.4330492268 1.2937348371 0.7680807115 0.910062364 0.6 0.5638069285 1.3019465078 890 237.588235294 0.1509709393 1.9160577845 1.0104181719 0.35 0.2924863654 1.9373686537 0.8356753298 0.4571506835 0.75 0.2960218165 1.1966369766 886.25 199.636363636 0.1726067367 1.7955157261 0.9177940614 0.3604782878 0.2890312471 1.6745073382 0.801799323 0.593842274 0.75 0.35 1.247194867 888.565217391 171.369565217 43 d 229 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-229-d
0.9749235238 3.3643390237 1.1745079947 0.9727692961 1.277726737 1.31059176 1.3134941061 1.0303980567 0.8 0.9612180043 0.7613281212 888.262910798 345.314553991 1.0451939856 5.5078577474 1.9994341744 1.3760600829 0.9873374911 0.9446452091 0.7175104513 1.7627020587 0.7857142857 1.3760600829 1.3937079219 884.872427984 304.880658436 0.6907343365 6.7181351789 0.9468194694 0.2597143063 1.8035442643 2.6110534385 6.9443393022 0.8066617821 0.9230769231 0.1565247584 0.1440021803 882.388235294 286.017647059 43 d 232 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-232-d
0.6375480402 3.0419214899 0.8322391418 0.8252256949 0.9369645751 1.4696376054 1.1354040244 0.8252256949 0.4615384615 0.6725299969 0.8807437516 950.070921986 418.645390071 0.66738 3.1424463146 1.0022474744 0.8078861306 1.0828417026 1.6225264505 1.3403395127 0.8078861306 0.3333333333 0.7138627319 0.7460796243 944.939597315 381.610738255 0.8654386693 3.5242444966 1.7796909017 1.2083873551 0.7528749113 0.8699344483 0.6230410374 1.2153124066 0.6 1.1709492685 1.6050307122 945.258883249 354.456852792 43 d 243 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-243-d
0.6549154246 5.4448453825 1.3548704024 1.1174018541 0.6465700997 0.9872574005 0.5786370385 1.1174018541 0.2222222222 0.9127290602 1.7281990842 934.779220779 140.603896104 0.7740041018 5.0048957382 1.083048484 0.9155712175 0.9905385104 1.2797587352 1.0818803513 0.9155712175 0.3571428571 0.7 0.9243166297 935.860465116 93.7093023256 1.1244144686 5.5787975215 1.780466817 1.4691849676 0.8566995474 0.7619072605 0.5831121106 1.5393789601 0.6363636364 1.4554156686 1.7149360848 935.65060241 78.0240963855 43 d 233 ControlTest_4_RGB.csv ControlTest_12_RGB.csv ControlTest_20_RGB.csv 00-043-233-d
